Date,Time,Open,High,Low,Close,Volume,Class - Next Close,Class - Price UP,Class Pips Change,Class 10 Pip change,Class 25 pip change
2017.02.13,13:00,1.06395,1.06445,1.06373,1.06411,2175,1.06415,TRUE,0.4,ranging,ranging
2017.02.13,13:15,1.06412,1.06428,1.06367,1.06415,1486,1.06402,FALSE,-1.3,ranging,ranging
2017.02.13,13:30,1.06414,1.06468,1.064,1.06402,1580,1.06413,TRUE,1.1,ranging,ranging
2017.02.13,13:45,1.064,1.06422,1.06354,1.06413,1909,1.06436,TRUE,2.3,ranging,ranging
2017.02.13,14:00,1.06414,1.06468,1.06411,1.06436,1768,1.06384,FALSE,-5.2,ranging,ranging
2017.02.13,14:15,1.06436,1.06437,1.06368,1.06384,1739,1.06362,FALSE,-2.2,ranging,ranging
2017.02.13,14:30,1.06384,1.06393,1.06358,1.06362,1377,1.06322,FALSE,-4,ranging,ranging
2017.02.13,14:45,1.06361,1.06378,1.06297,1.06322,2308,1.06287,FALSE,-3.5,ranging,ranging
2017.02.13,15:00,1.06323,1.06332,1.06277,1.06287,2345,1.06267,FALSE,-2,ranging,ranging
2017.02.13,15:15,1.06288,1.06307,1.06228,1.06267,2857,1.06243,FALSE,-2.4,ranging,ranging
2017.02.13,15:30,1.06268,1.06289,1.06213,1.06243,2686,1.06236,FALSE,-0.7,ranging,ranging
2017.02.13,15:45,1.06243,1.06244,1.06206,1.06236,2041,1.0616,FALSE,-7.6,ranging,ranging
2017.02.13,16:00,1.06235,1.06247,1.0615,1.0616,2850,1.0618,TRUE,2,ranging,ranging
2017.02.13,16:15,1.06159,1.06198,1.06155,1.0618,1976,1.06115,FALSE,-6.5,ranging,ranging
2017.02.13,16:30,1.06179,1.06189,1.06093,1.06115,3702,1.06016,FALSE,-9.9,ranging,ranging
2017.02.13,16:45,1.06114,1.06117,1.05995,1.06016,3525,1.0599,FALSE,-2.6,ranging,ranging
2017.02.13,17:00,1.06015,1.06044,1.05955,1.0599,3248,1.05977,FALSE,-1.3,ranging,ranging
2017.02.13,17:15,1.05989,1.06036,1.05975,1.05977,2508,1.05987,TRUE,1,ranging,ranging
2017.02.13,17:30,1.05978,1.06002,1.05919,1.05987,3339,1.06042,TRUE,5.5,ranging,ranging
2017.02.13,17:45,1.05988,1.06076,1.05979,1.06042,2855,1.06063,TRUE,2.1,ranging,ranging
2017.02.13,18:00,1.06043,1.06091,1.06039,1.06063,2973,1.06034,FALSE,-2.9,ranging,ranging
2017.02.13,18:15,1.06063,1.06083,1.06008,1.06034,2903,1.06004,FALSE,-3,ranging,ranging
2017.02.13,18:30,1.06035,1.06054,1.05999,1.06004,2366,1.06023,TRUE,1.9,ranging,ranging
2017.02.13,18:45,1.06005,1.0603,1.05939,1.06023,2702,1.06019,FALSE,-0.4,ranging,ranging
2017.02.13,19:00,1.06023,1.0607,1.06014,1.06019,2459,1.06012,FALSE,-0.7,ranging,ranging
2017.02.13,19:15,1.06018,1.06029,1.05989,1.06012,2022,1.05999,FALSE,-1.3,ranging,ranging
2017.02.13,19:30,1.06012,1.0602,1.05988,1.05999,1729,1.05957,FALSE,-4.2,ranging,ranging
2017.02.13,19:45,1.05994,1.06067,1.05952,1.05957,2080,1.05975,TRUE,1.8,ranging,ranging
2017.02.13,20:00,1.05957,1.05991,1.0595,1.05975,1666,1.05995,TRUE,2,ranging,ranging
2017.02.13,20:15,1.05975,1.05998,1.05961,1.05995,1218,1.06009,TRUE,1.4,ranging,ranging
2017.02.13,20:30,1.05995,1.06031,1.05967,1.06009,1625,1.06032,TRUE,2.3,ranging,ranging
2017.02.13,20:45,1.06011,1.06051,1.05993,1.06032,1925,1.06009,FALSE,-2.3,ranging,ranging
2017.02.13,21:00,1.06031,1.06042,1.06005,1.06009,1588,1.06005,FALSE,-0.4,ranging,ranging
2017.02.13,21:15,1.06009,1.06057,1.05995,1.06005,1818,1.0601,TRUE,0.5,ranging,ranging
2017.02.13,21:30,1.06005,1.06032,1.0599,1.0601,1444,1.0599,FALSE,-2,ranging,ranging
2017.02.13,21:45,1.06012,1.06017,1.05965,1.0599,1700,1.05996,TRUE,0.6,ranging,ranging
2017.02.13,22:00,1.05988,1.06003,1.05975,1.05996,1197,1.05992,FALSE,-0.4,ranging,ranging
2017.02.13,22:15,1.05996,1.06016,1.0599,1.05992,887,1.05971,FALSE,-2.1,ranging,ranging
2017.02.13,22:30,1.05991,1.05998,1.05971,1.05971,800,1.05957,FALSE,-1.4,ranging,ranging
2017.02.13,22:45,1.05972,1.05979,1.05949,1.05957,1130,1.0598,TRUE,2.3,ranging,ranging
2017.02.13,23:00,1.05956,1.05981,1.05956,1.0598,462,1.05985,TRUE,0.5,ranging,ranging
2017.02.13,23:15,1.0598,1.05987,1.05978,1.05985,284,1.05972,FALSE,-1.3,ranging,ranging
2017.02.13,23:30,1.05986,1.05986,1.05966,1.05972,366,1.05974,TRUE,0.2,ranging,ranging
2017.02.13,23:45,1.05972,1.05974,1.05954,1.05974,422,1.05949,FALSE,-2.5,ranging,ranging
2017.02.14,0:00,1.05955,1.05977,1.05929,1.05949,459,1.05945,FALSE,-0.4,ranging,ranging
2017.02.14,0:15,1.0595,1.05969,1.05942,1.05945,235,1.05922,FALSE,-2.3,ranging,ranging
2017.02.14,0:30,1.05943,1.05975,1.0592,1.05922,375,1.05958,TRUE,3.6,ranging,ranging
2017.02.14,0:45,1.05923,1.05965,1.05921,1.05958,412,1.05958,FALSE,0,ranging,ranging
2017.02.14,1:00,1.05955,1.05968,1.05927,1.05958,685,1.05951,FALSE,-0.7,ranging,ranging
2017.02.14,1:15,1.05957,1.05964,1.05944,1.05951,609,1.05959,TRUE,0.8,ranging,ranging
2017.02.14,1:30,1.05952,1.0596,1.05946,1.05959,917,1.05987,TRUE,2.8,ranging,ranging
2017.02.14,1:45,1.05959,1.05989,1.05949,1.05987,498,1.06012,TRUE,2.5,ranging,ranging
2017.02.14,2:00,1.05986,1.06049,1.05983,1.06012,1126,1.06058,TRUE,4.6,ranging,ranging
2017.02.14,2:15,1.06012,1.06073,1.0601,1.06058,1068,1.06049,FALSE,-0.9,ranging,ranging
2017.02.14,2:30,1.06059,1.06089,1.06043,1.06049,1300,1.06003,FALSE,-4.6,ranging,ranging
2017.02.14,2:45,1.06049,1.06049,1.05959,1.06003,1152,1.05984,FALSE,-1.9,ranging,ranging
2017.02.14,3:00,1.06003,1.06059,1.05974,1.05984,1520,1.05978,FALSE,-0.6,ranging,ranging
2017.02.14,3:15,1.05984,1.06007,1.05972,1.05978,1273,1.05946,FALSE,-3.2,ranging,ranging
2017.02.14,3:30,1.05978,1.05989,1.0593,1.05946,1397,1.05956,TRUE,1,ranging,ranging
2017.02.14,3:45,1.05945,1.05974,1.05939,1.05956,980,1.05915,FALSE,-4.1,ranging,ranging
2017.02.14,4:00,1.05956,1.05958,1.05914,1.05915,1177,1.05961,TRUE,4.6,ranging,ranging
2017.02.14,4:15,1.05916,1.05962,1.05911,1.05961,1311,1.05974,TRUE,1.3,ranging,ranging
2017.02.14,4:30,1.0596,1.05975,1.05955,1.05974,839,1.05982,TRUE,0.8,ranging,ranging
2017.02.14,4:45,1.05973,1.05988,1.05972,1.05982,816,1.06028,TRUE,4.6,ranging,ranging
2017.02.14,5:00,1.05983,1.06037,1.05982,1.06028,1214,1.06017,FALSE,-1.1,ranging,ranging
2017.02.14,5:15,1.06028,1.06028,1.06008,1.06017,833,1.06029,TRUE,1.2,ranging,ranging
2017.02.14,5:30,1.06016,1.06035,1.06007,1.06029,1187,1.06039,TRUE,1,ranging,ranging
2017.02.14,5:45,1.06029,1.0604,1.06016,1.06039,1556,1.06058,TRUE,1.9,ranging,ranging
2017.02.14,6:00,1.06039,1.06076,1.06037,1.06058,2222,1.0608,TRUE,2.2,ranging,ranging
2017.02.14,6:15,1.06059,1.06109,1.06055,1.0608,1610,1.06097,TRUE,1.7,ranging,ranging
2017.02.14,6:30,1.06081,1.06102,1.06065,1.06097,1144,1.06106,TRUE,0.9,ranging,ranging
2017.02.14,6:45,1.06096,1.06121,1.0608,1.06106,1193,1.06113,TRUE,0.7,ranging,ranging
2017.02.14,7:00,1.06105,1.06125,1.06102,1.06113,1027,1.06127,TRUE,1.4,ranging,ranging
2017.02.14,7:15,1.06112,1.0613,1.06097,1.06127,987,1.06194,TRUE,6.7,ranging,ranging
2017.02.14,7:30,1.06128,1.06197,1.06117,1.06194,1880,1.06193,FALSE,-0.1,ranging,ranging
2017.02.14,7:45,1.06193,1.06229,1.06177,1.06193,1860,1.06147,FALSE,-4.6,ranging,ranging
2017.02.14,8:00,1.06198,1.06205,1.06147,1.06147,1742,1.062,TRUE,5.3,ranging,ranging
2017.02.14,8:15,1.06145,1.06219,1.06145,1.062,1606,1.06187,FALSE,-1.3,ranging,ranging
2017.02.14,8:30,1.06199,1.06205,1.06172,1.06187,1166,1.06221,TRUE,3.4,ranging,ranging
2017.02.14,8:45,1.06187,1.06238,1.06182,1.06221,848,1.06117,FALSE,-10.4,-10Pips,ranging
2017.02.14,9:00,1.0622,1.06224,1.06107,1.06117,2422,1.06114,FALSE,-0.3,ranging,ranging
2017.02.14,9:15,1.06117,1.06135,1.06085,1.06114,1662,1.06148,TRUE,3.4,ranging,ranging
2017.02.14,9:30,1.06113,1.06156,1.06084,1.06148,1876,1.06071,FALSE,-7.7,ranging,ranging
2017.02.14,9:45,1.06147,1.06171,1.06064,1.06071,2131,1.06157,TRUE,8.6,ranging,ranging
2017.02.14,10:00,1.0607,1.0617,1.06068,1.06157,3259,1.06275,TRUE,11.8,+10Pips,ranging
2017.02.14,10:15,1.06159,1.0629,1.06158,1.06275,3551,1.06255,FALSE,-2,ranging,ranging
2017.02.14,10:30,1.06274,1.06333,1.06247,1.06255,3085,1.06312,TRUE,5.7,ranging,ranging
2017.02.14,10:45,1.06254,1.06328,1.06227,1.06312,2910,1.06237,FALSE,-7.5,ranging,ranging
2017.02.14,11:00,1.06314,1.06319,1.06232,1.06237,2188,1.06199,FALSE,-3.8,ranging,ranging
2017.02.14,11:15,1.06239,1.06257,1.06176,1.06199,1926,1.06188,FALSE,-1.1,ranging,ranging
2017.02.14,11:30,1.06197,1.06222,1.06137,1.06188,4335,1.06173,FALSE,-1.5,ranging,ranging
2017.02.14,11:45,1.0619,1.06248,1.06155,1.06173,2551,1.06087,FALSE,-8.6,ranging,ranging
2017.02.14,12:00,1.06169,1.06178,1.06079,1.06087,3253,1.0617,TRUE,8.3,ranging,ranging
2017.02.14,12:15,1.06086,1.06183,1.06084,1.0617,2696,1.06148,FALSE,-2.2,ranging,ranging
2017.02.14,12:30,1.0617,1.06209,1.06123,1.06148,2534,1.06173,TRUE,2.5,ranging,ranging
2017.02.14,12:45,1.06147,1.06208,1.06141,1.06173,1906,1.06191,TRUE,1.8,ranging,ranging
2017.02.14,13:00,1.06172,1.06212,1.06153,1.06191,1637,1.06239,TRUE,4.8,ranging,ranging
2017.02.14,13:15,1.06191,1.06254,1.06183,1.06239,1949,1.06308,TRUE,6.9,ranging,ranging
2017.02.14,13:30,1.06238,1.06333,1.06212,1.06308,1967,1.06283,FALSE,-2.5,ranging,ranging
2017.02.14,13:45,1.06308,1.06319,1.06279,1.06283,1767,1.06283,FALSE,0,ranging,ranging
2017.02.14,14:00,1.06285,1.06293,1.06249,1.06283,1772,1.06262,FALSE,-2.1,ranging,ranging
2017.02.14,14:15,1.06282,1.06303,1.06258,1.06262,2085,1.06222,FALSE,-4,ranging,ranging
2017.02.14,14:30,1.06262,1.06277,1.06218,1.06222,1829,1.06216,FALSE,-0.6,ranging,ranging
2017.02.14,14:45,1.06224,1.06245,1.06206,1.06216,1672,1.06226,TRUE,1,ranging,ranging
2017.02.14,15:00,1.06218,1.06242,1.06187,1.06226,2238,1.06194,FALSE,-3.2,ranging,ranging
2017.02.14,15:15,1.06227,1.06254,1.06174,1.06194,2150,1.06148,FALSE,-4.6,ranging,ranging
2017.02.14,15:30,1.06194,1.06208,1.06122,1.06148,4504,1.06128,FALSE,-2,ranging,ranging
2017.02.14,15:45,1.06148,1.06166,1.06106,1.06128,3448,1.06098,FALSE,-3,ranging,ranging
2017.02.14,16:00,1.06129,1.06142,1.06058,1.06098,3181,1.06118,TRUE,2,ranging,ranging
2017.02.14,16:15,1.06097,1.06126,1.06061,1.06118,1781,1.06091,FALSE,-2.7,ranging,ranging
2017.02.14,16:30,1.06118,1.06137,1.06014,1.06091,3896,1.06095,TRUE,0.4,ranging,ranging
2017.02.14,16:45,1.06092,1.06148,1.06075,1.06095,2891,1.05981,FALSE,-11.4,-10Pips,ranging
2017.02.14,17:00,1.06096,1.06142,1.0577,1.05981,13905,1.05798,FALSE,-18.3,-10Pips,ranging
2017.02.14,17:15,1.05979,1.05979,1.05781,1.05798,7346,1.05675,FALSE,-12.3,-10Pips,ranging
2017.02.14,17:30,1.05797,1.05797,1.05663,1.05675,8275,1.05637,FALSE,-3.8,ranging,ranging
2017.02.14,17:45,1.05675,1.05743,1.0561,1.05637,6450,1.05757,TRUE,12,+10Pips,ranging
2017.02.14,18:00,1.05636,1.05779,1.05607,1.05757,6258,1.05785,TRUE,2.8,ranging,ranging
2017.02.14,18:15,1.05758,1.0579,1.05683,1.05785,3764,1.05794,TRUE,0.9,ranging,ranging
2017.02.14,18:30,1.05785,1.05809,1.05724,1.05794,3459,1.05766,FALSE,-2.8,ranging,ranging
2017.02.14,18:45,1.05796,1.05798,1.05734,1.05766,2978,1.05656,FALSE,-11,-10Pips,ranging
2017.02.14,19:00,1.05765,1.0577,1.05643,1.05656,2872,1.05689,TRUE,3.3,ranging,ranging
2017.02.14,19:15,1.05655,1.05696,1.05638,1.05689,1856,1.05726,TRUE,3.7,ranging,ranging
2017.02.14,19:30,1.05684,1.05727,1.05663,1.05726,2074,1.05649,FALSE,-7.7,ranging,ranging
2017.02.14,19:45,1.05726,1.05743,1.05647,1.05649,2643,1.05669,TRUE,2,ranging,ranging
2017.02.14,20:00,1.0565,1.05675,1.05615,1.05669,1944,1.05672,TRUE,0.3,ranging,ranging
2017.02.14,20:15,1.05668,1.05696,1.05652,1.05672,1952,1.05719,TRUE,4.7,ranging,ranging
2017.02.14,20:30,1.05674,1.05738,1.05674,1.05719,2125,1.05698,FALSE,-2.1,ranging,ranging
2017.02.14,20:45,1.05718,1.05737,1.05685,1.05698,1749,1.0573,TRUE,3.2,ranging,ranging
2017.02.14,21:00,1.05697,1.05736,1.05671,1.0573,1560,1.05728,FALSE,-0.2,ranging,ranging
2017.02.14,21:15,1.0573,1.05759,1.05718,1.05728,2775,1.05726,FALSE,-0.2,ranging,ranging
2017.02.14,21:30,1.05727,1.05759,1.05718,1.05726,1509,1.05733,TRUE,0.7,ranging,ranging
2017.02.14,21:45,1.05726,1.05747,1.05703,1.05733,1678,1.05724,FALSE,-0.9,ranging,ranging
2017.02.14,22:00,1.05735,1.05736,1.05699,1.05724,1510,1.05734,TRUE,1,ranging,ranging
2017.02.14,22:15,1.05723,1.05753,1.05714,1.05734,1809,1.05729,FALSE,-0.5,ranging,ranging
2017.02.14,22:30,1.05734,1.05748,1.05728,1.05729,1235,1.05754,TRUE,2.5,ranging,ranging
2017.02.14,22:45,1.05728,1.05761,1.05724,1.05754,1299,1.05765,TRUE,1.1,ranging,ranging
2017.02.14,23:00,1.05755,1.05789,1.0575,1.05765,899,1.05789,TRUE,2.4,ranging,ranging
2017.02.14,23:15,1.05764,1.05798,1.05747,1.05789,449,1.05764,FALSE,-2.5,ranging,ranging
2017.02.14,23:30,1.05789,1.05789,1.05761,1.05764,337,1.05765,TRUE,0.1,ranging,ranging
2017.02.14,23:45,1.05765,1.05792,1.05746,1.05765,923,1.05753,FALSE,-1.2,ranging,ranging
2017.02.15,0:00,1.05745,1.05787,1.05731,1.05753,319,1.05761,TRUE,0.8,ranging,ranging
2017.02.15,0:15,1.05753,1.05792,1.05747,1.05761,596,1.05772,TRUE,1.1,ranging,ranging
2017.02.15,0:30,1.05761,1.05794,1.0573,1.05772,472,1.05772,FALSE,0,ranging,ranging
2017.02.15,0:45,1.05775,1.05797,1.05762,1.05772,521,1.05756,FALSE,-1.6,ranging,ranging
2017.02.15,1:00,1.0577,1.05793,1.05752,1.05756,888,1.05769,TRUE,1.3,ranging,ranging
2017.02.15,1:15,1.05756,1.05781,1.05755,1.05769,420,1.05754,FALSE,-1.5,ranging,ranging
2017.02.15,1:30,1.0577,1.05781,1.05742,1.05754,478,1.05782,TRUE,2.8,ranging,ranging
2017.02.15,1:45,1.05754,1.05782,1.05752,1.05782,339,1.05717,FALSE,-6.5,ranging,ranging
2017.02.15,2:00,1.05783,1.05784,1.05708,1.05717,1301,1.05717,FALSE,0,ranging,ranging
2017.02.15,2:15,1.05717,1.05722,1.05708,1.05717,888,1.05681,FALSE,-3.6,ranging,ranging
2017.02.15,2:30,1.05715,1.05727,1.05669,1.05681,1723,1.05686,TRUE,0.5,ranging,ranging
2017.02.15,2:45,1.0568,1.05698,1.05666,1.05686,2179,1.05716,TRUE,3,ranging,ranging
2017.02.15,3:00,1.05685,1.05719,1.0565,1.05716,2177,1.0576,TRUE,4.4,ranging,ranging
2017.02.15,3:15,1.05717,1.0576,1.05706,1.0576,2231,1.05757,FALSE,-0.3,ranging,ranging
2017.02.15,3:30,1.05759,1.05769,1.05742,1.05757,1800,1.05735,FALSE,-2.2,ranging,ranging
2017.02.15,3:45,1.05759,1.05767,1.05722,1.05735,2030,1.05715,FALSE,-2,ranging,ranging
2017.02.15,4:00,1.05733,1.05735,1.05706,1.05715,1465,1.05711,FALSE,-0.4,ranging,ranging
2017.02.15,4:15,1.05713,1.05718,1.05682,1.05711,1679,1.05735,TRUE,2.4,ranging,ranging
2017.02.15,4:30,1.05711,1.05738,1.05698,1.05735,1452,1.05745,TRUE,1,ranging,ranging
2017.02.15,4:45,1.05735,1.05764,1.05723,1.05745,1562,1.05818,TRUE,7.3,ranging,ranging
2017.02.15,5:00,1.05746,1.05825,1.05736,1.05818,2065,1.05774,FALSE,-4.4,ranging,ranging
2017.02.15,5:15,1.05817,1.05825,1.05771,1.05774,1241,1.05824,TRUE,5,ranging,ranging
2017.02.15,5:30,1.05774,1.05828,1.05772,1.05824,1956,1.05834,TRUE,1,ranging,ranging
2017.02.15,5:45,1.05825,1.05839,1.05813,1.05834,1659,1.05845,TRUE,1.1,ranging,ranging
2017.02.15,6:00,1.05835,1.05862,1.05819,1.05845,1831,1.05802,FALSE,-4.3,ranging,ranging
2017.02.15,6:15,1.05844,1.05846,1.05802,1.05802,1702,1.05786,FALSE,-1.6,ranging,ranging
2017.02.15,6:30,1.058,1.0582,1.05783,1.05786,1300,1.05763,FALSE,-2.3,ranging,ranging
2017.02.15,6:45,1.05785,1.0579,1.05752,1.05763,1694,1.05787,TRUE,2.4,ranging,ranging
2017.02.15,7:00,1.05762,1.05792,1.0576,1.05787,1145,1.05784,FALSE,-0.3,ranging,ranging
2017.02.15,7:15,1.05786,1.05795,1.05764,1.05784,1622,1.05807,TRUE,2.3,ranging,ranging
2017.02.15,7:30,1.05784,1.05815,1.05783,1.05807,1361,1.05787,FALSE,-2,ranging,ranging
2017.02.15,7:45,1.05807,1.0582,1.05783,1.05787,1417,1.05807,TRUE,2,ranging,ranging
2017.02.15,8:00,1.05787,1.05819,1.05763,1.05807,1528,1.05818,TRUE,1.1,ranging,ranging
2017.02.15,8:15,1.05806,1.05819,1.05798,1.05818,943,1.05821,TRUE,0.3,ranging,ranging
2017.02.15,8:30,1.05818,1.05824,1.05798,1.05821,1163,1.05798,FALSE,-2.3,ranging,ranging
2017.02.15,8:45,1.0582,1.0582,1.05794,1.05798,558,1.05735,FALSE,-6.3,ranging,ranging
2017.02.15,9:00,1.05799,1.05801,1.05718,1.05735,2136,1.05737,TRUE,0.2,ranging,ranging
2017.02.15,9:15,1.05736,1.05749,1.05707,1.05737,2310,1.05779,TRUE,4.2,ranging,ranging
2017.02.15,9:30,1.05737,1.05791,1.05688,1.05779,1879,1.05742,FALSE,-3.7,ranging,ranging
2017.02.15,9:45,1.05778,1.05782,1.05725,1.05742,2076,1.05661,FALSE,-8.1,ranging,ranging
2017.02.15,10:00,1.05741,1.05745,1.05634,1.05661,3535,1.05647,FALSE,-1.4,ranging,ranging
2017.02.15,10:15,1.05661,1.0568,1.05599,1.05647,2916,1.05544,FALSE,-10.3,-10Pips,ranging
2017.02.15,10:30,1.05648,1.05694,1.05523,1.05544,3996,1.05623,TRUE,7.9,ranging,ranging
2017.02.15,10:45,1.05544,1.05629,1.05543,1.05623,2722,1.05511,FALSE,-11.2,-10Pips,ranging
2017.02.15,11:00,1.05624,1.05624,1.05503,1.05511,2681,1.05562,TRUE,5.1,ranging,ranging
2017.02.15,11:15,1.05512,1.05564,1.05512,1.05562,2232,1.05543,FALSE,-1.9,ranging,ranging
2017.02.15,11:30,1.05561,1.05573,1.05473,1.05543,2961,1.05556,TRUE,1.3,ranging,ranging
2017.02.15,11:45,1.05544,1.05576,1.0551,1.05556,1977,1.05523,FALSE,-3.3,ranging,ranging
2017.02.15,12:00,1.05554,1.0558,1.05499,1.05523,1968,1.05462,FALSE,-6.1,ranging,ranging
2017.02.15,12:15,1.05523,1.05527,1.05459,1.05462,2294,1.05479,TRUE,1.7,ranging,ranging
2017.02.15,12:30,1.05462,1.05482,1.05426,1.05479,1518,1.05532,TRUE,5.3,ranging,ranging
2017.02.15,12:45,1.05478,1.05532,1.05448,1.05532,1628,1.05493,FALSE,-3.9,ranging,ranging
2017.02.15,13:00,1.05532,1.05533,1.05484,1.05493,1976,1.05528,TRUE,3.5,ranging,ranging
2017.02.15,13:15,1.05494,1.05561,1.05477,1.05528,1777,1.05523,FALSE,-0.5,ranging,ranging
2017.02.15,13:30,1.05528,1.05545,1.0551,1.05523,1640,1.05568,TRUE,4.5,ranging,ranging
2017.02.15,13:45,1.05523,1.0561,1.05501,1.05568,1981,1.05533,FALSE,-3.5,ranging,ranging
2017.02.15,14:00,1.05567,1.05587,1.055,1.05533,2063,1.05573,TRUE,4,ranging,ranging
2017.02.15,14:15,1.05533,1.05593,1.05507,1.05573,2151,1.05603,TRUE,3,ranging,ranging
2017.02.15,14:30,1.05573,1.05607,1.05572,1.05603,1513,1.05531,FALSE,-7.2,ranging,ranging
2017.02.15,14:45,1.05602,1.05603,1.05514,1.05531,1570,1.05545,TRUE,1.4,ranging,ranging
2017.02.15,15:00,1.05535,1.05547,1.05506,1.05545,2128,1.05521,FALSE,-2.4,ranging,ranging
2017.02.15,15:15,1.05547,1.05581,1.05508,1.05521,2710,1.05282,FALSE,-23.9,-10Pips,ranging
2017.02.15,15:30,1.05518,1.05522,1.05212,1.05282,6838,1.0534,TRUE,5.8,ranging,ranging
2017.02.15,15:45,1.05281,1.05375,1.05259,1.0534,4159,1.05446,TRUE,10.6,+10Pips,ranging
2017.02.15,16:00,1.05341,1.0545,1.05313,1.05446,4712,1.05416,FALSE,-3,ranging,ranging
2017.02.15,16:15,1.05447,1.05484,1.05404,1.05416,3565,1.05583,TRUE,16.7,+10Pips,ranging
2017.02.15,16:30,1.05419,1.05603,1.05362,1.05583,5895,1.05607,TRUE,2.4,ranging,ranging
2017.02.15,16:45,1.05583,1.05649,1.05552,1.05607,3860,1.05683,TRUE,7.6,ranging,ranging
2017.02.15,17:00,1.05609,1.05769,1.05596,1.05683,7088,1.05732,TRUE,4.9,ranging,ranging
2017.02.15,17:15,1.05682,1.05803,1.05654,1.05732,5228,1.0569,FALSE,-4.2,ranging,ranging
2017.02.15,17:30,1.05731,1.05767,1.05677,1.0569,4906,1.05735,TRUE,4.5,ranging,ranging
2017.02.15,17:45,1.0569,1.05742,1.05639,1.05735,5803,1.05835,TRUE,10,ranging,ranging
2017.02.15,18:00,1.05735,1.0585,1.05726,1.05835,4576,1.05925,TRUE,9,ranging,ranging
2017.02.15,18:15,1.05834,1.05925,1.05784,1.05925,4168,1.06032,TRUE,10.7,+10Pips,ranging
2017.02.15,18:30,1.05926,1.06033,1.05862,1.06032,5303,1.05964,FALSE,-6.8,ranging,ranging
2017.02.15,18:45,1.06034,1.06092,1.05944,1.05964,5248,1.05925,FALSE,-3.9,ranging,ranging
2017.02.15,19:00,1.05965,1.05982,1.05925,1.05925,2858,1.0598,TRUE,5.5,ranging,ranging
2017.02.15,19:15,1.05926,1.06056,1.05921,1.0598,3904,1.05892,FALSE,-8.8,ranging,ranging
2017.02.15,19:30,1.0598,1.05981,1.05881,1.05892,2650,1.05835,FALSE,-5.7,ranging,ranging
2017.02.15,19:45,1.0589,1.05908,1.05807,1.05835,3150,1.05847,TRUE,1.2,ranging,ranging
2017.02.15,20:00,1.05836,1.05893,1.05807,1.05847,2256,1.05894,TRUE,4.7,ranging,ranging
2017.02.15,20:15,1.05849,1.05913,1.05834,1.05894,1597,1.05861,FALSE,-3.3,ranging,ranging
2017.02.15,20:30,1.05891,1.05891,1.05845,1.05861,1692,1.05895,TRUE,3.4,ranging,ranging
2017.02.15,20:45,1.05861,1.05895,1.05851,1.05895,1768,1.05917,TRUE,2.2,ranging,ranging
2017.02.15,21:00,1.05894,1.05921,1.05867,1.05917,1791,1.05852,FALSE,-6.5,ranging,ranging
2017.02.15,21:15,1.05916,1.05923,1.05851,1.05852,1504,1.05836,FALSE,-1.6,ranging,ranging
2017.02.15,21:30,1.05852,1.0587,1.05819,1.05836,1245,1.05892,TRUE,5.6,ranging,ranging
2017.02.15,21:45,1.05837,1.05907,1.05836,1.05892,1271,1.05903,TRUE,1.1,ranging,ranging
2017.02.15,22:00,1.05893,1.05912,1.05876,1.05903,1347,1.05942,TRUE,3.9,ranging,ranging
2017.02.15,22:15,1.05902,1.05963,1.05895,1.05942,1132,1.06021,TRUE,7.9,ranging,ranging
2017.02.15,22:30,1.05942,1.06032,1.05932,1.06021,1642,1.0602,FALSE,-0.1,ranging,ranging
2017.02.15,22:45,1.06021,1.06042,1.06001,1.0602,1938,1.06047,TRUE,2.7,ranging,ranging
2017.02.15,23:00,1.06019,1.06048,1.06013,1.06047,573,1.06025,FALSE,-2.2,ranging,ranging
2017.02.15,23:15,1.06048,1.06068,1.0602,1.06025,639,1.06023,FALSE,-0.2,ranging,ranging
2017.02.15,23:30,1.06024,1.06029,1.06002,1.06023,478,1.05993,FALSE,-3,ranging,ranging
2017.02.15,23:45,1.06024,1.06041,1.05979,1.05993,924,1.05996,TRUE,0.3,ranging,ranging
2017.02.16,0:00,1.05989,1.06019,1.05949,1.05996,382,1.05957,FALSE,-3.9,ranging,ranging
2017.02.16,0:15,1.05996,1.06,1.05954,1.05957,452,1.05969,TRUE,1.2,ranging,ranging
2017.02.16,0:30,1.05958,1.05977,1.05948,1.05969,425,1.05923,FALSE,-4.6,ranging,ranging
2017.02.16,0:45,1.05969,1.05969,1.05909,1.05923,1017,1.05973,TRUE,5,ranging,ranging
2017.02.16,1:00,1.05924,1.06002,1.05924,1.05973,2153,1.05981,TRUE,0.8,ranging,ranging
2017.02.16,1:15,1.05972,1.0601,1.05971,1.05981,635,1.06016,TRUE,3.5,ranging,ranging
2017.02.16,1:30,1.05979,1.06029,1.05974,1.06016,675,1.0603,TRUE,1.4,ranging,ranging
2017.02.16,1:45,1.06015,1.06069,1.06,1.0603,676,1.06031,TRUE,0.1,ranging,ranging
2017.02.16,2:00,1.06029,1.06046,1.06007,1.06031,1317,1.0615,TRUE,11.9,+10Pips,ranging
2017.02.16,2:15,1.06031,1.06193,1.06027,1.0615,2396,1.06158,TRUE,0.8,ranging,ranging
2017.02.16,2:30,1.06152,1.06194,1.06129,1.06158,1944,1.06208,TRUE,5,ranging,ranging
2017.02.16,2:45,1.06159,1.0623,1.0614,1.06208,2546,1.0618,FALSE,-2.8,ranging,ranging
