Date,Time,Open,High,Low,Close,Volume,Pos_Rel_To_MA_20,Pos_Rel_To_MA_50,Pos_Rel_To_MA_100,Class_10_pips
2017.03.15,23:00,1.07269,1.07327,1.07247,1.07325,696,ABOVE,ABOVE,ABOVE,RANGING
2017.03.16,00:00,1.07343,1.07343,1.07223,1.07245,269,ABOVE,ABOVE,ABOVE,RANGING
2017.03.16,00:00,1.07247,1.07291,1.07244,1.07257,372,ABOVE,ABOVE,ABOVE,RANGING
2017.03.16,00:00,1.07258,1.07332,1.07249,1.07311,313,ABOVE,ABOVE,ABOVE,RANGING
2017.03.16,00:00,1.07311,1.07368,1.07305,1.07363,725,ABOVE,ABOVE,ABOVE,RANGING
2017.03.16,01:00,1.07362,1.07368,1.07315,1.07331,1125,ABOVE,ABOVE,ABOVE,RANGING
2017.03.16,01:00,1.07331,1.07341,1.07299,1.07328,761,ABOVE,ABOVE,ABOVE,RANGING
2017.03.16,01:00,1.07327,1.07344,1.07290,1.07321,943,ABOVE,ABOVE,ABOVE,RANGING
2017.03.16,01:00,1.07322,1.07322,1.07298,1.07300,499,ABOVE,ABOVE,ABOVE,RANGING
2017.03.16,02:00,1.07302,1.07397,1.07302,1.07389,810,ABOVE,ABOVE,ABOVE,RANGING
2017.03.16,02:00,1.07387,1.07389,1.07351,1.07351,664,ABOVE,ABOVE,ABOVE,RANGING
2017.03.16,02:00,1.07352,1.07378,1.07345,1.07359,720,ABOVE,ABOVE,ABOVE,RANGING
2017.03.16,02:00,1.07358,1.07380,1.07353,1.07376,697,ABOVE,ABOVE,ABOVE,RANGING
2017.03.16,03:00,1.07376,1.07420,1.07361,1.07385,1373,ABOVE,ABOVE,ABOVE,RANGING
2017.03.16,03:00,1.07385,1.07420,1.07371,1.07412,895,ABOVE,ABOVE,ABOVE,RANGING
2017.03.16,03:00,1.07411,1.07463,1.07382,1.07411,1380,ABOVE,ABOVE,ABOVE,RANGING
2017.03.16,03:00,1.07412,1.07452,1.07333,1.07355,1225,ABOVE,ABOVE,ABOVE,RANGING
2017.03.16,04:00,1.07356,1.07361,1.07316,1.07325,1194,BELOW,ABOVE,ABOVE,RANGING
2017.03.16,04:00,1.07324,1.07344,1.07309,1.07331,1059,BELOW,ABOVE,ABOVE,RANGING
2017.03.16,04:00,1.07331,1.07339,1.07291,1.07295,659,BELOW,ABOVE,ABOVE,RANGING
2017.03.16,04:00,1.07294,1.07299,1.07233,1.07252,1142,BELOW,ABOVE,ABOVE,RANGING
2017.03.16,05:00,1.07253,1.07312,1.07251,1.07308,830,BELOW,ABOVE,ABOVE,RANGING
2017.03.16,05:00,1.07307,1.07307,1.07235,1.07247,762,BELOW,ABOVE,ABOVE,RANGING
2017.03.16,05:00,1.07247,1.07271,1.07226,1.07245,678,BELOW,ABOVE,ABOVE,RANGING
2017.03.16,05:00,1.07246,1.07286,1.07222,1.07269,786,BELOW,ABOVE,ABOVE,RANGING
2017.03.16,06:00,1.07270,1.07283,1.07196,1.07255,1341,BELOW,ABOVE,ABOVE,RANGING
2017.03.16,06:00,1.07256,1.07284,1.07248,1.07275,786,BELOW,ABOVE,ABOVE,RANGING
2017.03.16,06:00,1.07274,1.07282,1.07222,1.07226,879,BELOW,ABOVE,ABOVE,RANGING
2017.03.16,06:00,1.07225,1.07234,1.07199,1.07212,756,BELOW,ABOVE,ABOVE,RANGING
2017.03.16,07:00,1.07213,1.07247,1.07209,1.07233,475,BELOW,ABOVE,ABOVE,RANGING
2017.03.16,07:00,1.07234,1.07244,1.07223,1.07240,452,BELOW,ABOVE,ABOVE,RANGING
2017.03.16,07:00,1.07239,1.07249,1.07223,1.07233,517,BELOW,ABOVE,ABOVE,RANGING
2017.03.16,07:00,1.07233,1.07238,1.07217,1.07235,337,BELOW,ABOVE,ABOVE,RANGING
2017.03.16,08:00,1.07236,1.07298,1.07235,1.07296,455,ABOVE,ABOVE,ABOVE,RANGING
2017.03.16,08:00,1.07293,1.07302,1.07281,1.07300,447,ABOVE,ABOVE,ABOVE,RANGING
2017.03.16,08:00,1.07299,1.07308,1.07275,1.07286,584,ABOVE,ABOVE,ABOVE,RANGING
2017.03.16,08:00,1.07285,1.07288,1.07255,1.07264,932,BELOW,ABOVE,ABOVE,RANGING
2017.03.16,09:00,1.07263,1.07327,1.07261,1.07321,700,ABOVE,ABOVE,ABOVE,RANGING
2017.03.16,09:00,1.07321,1.07349,1.07301,1.07347,566,ABOVE,ABOVE,ABOVE,RANGING
2017.03.16,09:00,1.07346,1.07407,1.07344,1.07393,788,ABOVE,ABOVE,ABOVE,-10pips
2017.03.16,09:00,1.07395,1.07396,1.07250,1.07283,1405,ABOVE,ABOVE,ABOVE,RANGING
2017.03.16,10:00,1.07284,1.07367,1.07282,1.07326,2107,ABOVE,ABOVE,ABOVE,RANGING
2017.03.16,10:00,1.07327,1.07352,1.07262,1.07332,1765,ABOVE,ABOVE,ABOVE,RANGING
2017.03.16,10:00,1.07331,1.07372,1.07253,1.07278,2424,BELOW,BELOW,ABOVE,RANGING
2017.03.16,10:00,1.07280,1.07344,1.07211,1.07257,2344,BELOW,BELOW,ABOVE,RANGING
2017.03.16,11:00,1.07256,1.07261,1.07154,1.07240,2242,BELOW,BELOW,ABOVE,RANGING
2017.03.16,11:00,1.07239,1.07246,1.07176,1.07194,1729,BELOW,BELOW,ABOVE,RANGING
2017.03.16,11:00,1.07193,1.07197,1.07078,1.07098,1684,BELOW,BELOW,ABOVE,RANGING
2017.03.16,11:00,1.07099,1.07110,1.07057,1.07093,1276,BELOW,BELOW,ABOVE,RANGING
2017.03.16,12:00,1.07095,1.07176,1.07062,1.07167,1304,BELOW,BELOW,ABOVE,RANGING
2017.03.16,12:00,1.07167,1.07177,1.07116,1.07143,1282,BELOW,BELOW,ABOVE,RANGING
2017.03.16,12:00,1.07146,1.07154,1.07085,1.07122,1057,BELOW,BELOW,ABOVE,RANGING
2017.03.16,12:00,1.07122,1.07123,1.07062,1.07111,1149,BELOW,BELOW,ABOVE,RANGING
2017.03.16,13:00,1.07117,1.07215,1.07103,1.07204,1207,BELOW,BELOW,ABOVE,RANGING
2017.03.16,13:00,1.07204,1.07244,1.07198,1.07210,1247,BELOW,BELOW,ABOVE,RANGING
2017.03.16,13:00,1.07210,1.07243,1.07196,1.07203,942,BELOW,BELOW,ABOVE,RANGING
2017.03.16,13:00,1.07201,1.07243,1.07187,1.07243,842,ABOVE,BELOW,ABOVE,RANGING
2017.03.16,14:00,1.07242,1.07306,1.07240,1.07275,1455,ABOVE,ABOVE,ABOVE,RANGING
2017.03.16,14:00,1.07274,1.07304,1.07239,1.07296,947,ABOVE,ABOVE,ABOVE,RANGING
2017.03.16,14:00,1.07295,1.07312,1.07229,1.07232,1041,ABOVE,BELOW,ABOVE,RANGING
2017.03.16,14:00,1.07233,1.07279,1.07229,1.07244,1056,ABOVE,BELOW,ABOVE,RANGING
2017.03.16,15:00,1.07244,1.07302,1.07197,1.07267,2064,ABOVE,ABOVE,ABOVE,RANGING
2017.03.16,15:00,1.07271,1.07271,1.07126,1.07203,1988,BELOW,BELOW,ABOVE,RANGING
2017.03.16,15:00,1.07204,1.07288,1.07170,1.07283,1721,ABOVE,ABOVE,ABOVE,RANGING
2017.03.16,15:00,1.07281,1.07355,1.07276,1.07329,1492,ABOVE,ABOVE,ABOVE,RANGING
2017.03.16,16:00,1.07328,1.07335,1.07252,1.07266,1330,ABOVE,ABOVE,ABOVE,RANGING
2017.03.16,16:00,1.07264,1.07348,1.07239,1.07332,1304,ABOVE,ABOVE,ABOVE,RANGING
2017.03.16,16:00,1.07333,1.07353,1.07235,1.07256,1831,ABOVE,ABOVE,ABOVE,RANGING
2017.03.16,16:00,1.07257,1.07278,1.07208,1.07261,1719,ABOVE,ABOVE,ABOVE,RANGING
2017.03.16,17:00,1.07260,1.07314,1.07244,1.07300,1608,ABOVE,ABOVE,ABOVE,RANGING
2017.03.16,17:00,1.07299,1.07399,1.07280,1.07393,1575,ABOVE,ABOVE,ABOVE,RANGING
2017.03.16,17:00,1.07394,1.07427,1.07364,1.07420,1646,ABOVE,ABOVE,ABOVE,RANGING
2017.03.16,17:00,1.07419,1.07431,1.07338,1.07373,1444,ABOVE,ABOVE,ABOVE,RANGING
2017.03.16,18:00,1.07375,1.07410,1.07328,1.07371,1538,ABOVE,ABOVE,ABOVE,-10pips
2017.03.16,18:00,1.07372,1.07374,1.07260,1.07268,1603,BELOW,ABOVE,ABOVE,RANGING
2017.03.16,18:00,1.07267,1.07332,1.07265,1.07313,1276,ABOVE,ABOVE,ABOVE,RANGING
2017.03.16,18:00,1.07314,1.07380,1.07303,1.07366,1495,ABOVE,ABOVE,ABOVE,RANGING
2017.03.16,19:00,1.07367,1.07376,1.07334,1.07357,1392,ABOVE,ABOVE,ABOVE,RANGING
2017.03.16,19:00,1.07358,1.07387,1.07342,1.07368,1077,ABOVE,ABOVE,ABOVE,RANGING
2017.03.16,19:00,1.07367,1.07401,1.07343,1.07343,865,ABOVE,ABOVE,ABOVE,RANGING
2017.03.16,19:00,1.07341,1.07386,1.07337,1.07378,910,ABOVE,ABOVE,ABOVE,RANGING
2017.03.16,20:00,1.07378,1.07394,1.07314,1.07333,959,ABOVE,ABOVE,ABOVE,RANGING
2017.03.16,20:00,1.07334,1.07374,1.07307,1.07312,953,BELOW,ABOVE,ABOVE,RANGING
2017.03.16,20:00,1.07314,1.07316,1.07208,1.07215,1476,BELOW,BELOW,ABOVE,RANGING
2017.03.16,20:00,1.07216,1.07219,1.07121,1.07147,1919,BELOW,BELOW,BELOW,RANGING
2017.03.16,21:00,1.07149,1.07198,1.07146,1.07152,1079,BELOW,BELOW,BELOW,RANGING
2017.03.16,21:00,1.07155,1.07162,1.07097,1.07098,878,BELOW,BELOW,BELOW,+10pips
2017.03.16,21:00,1.07097,1.07285,1.07075,1.07258,1671,BELOW,BELOW,ABOVE,+10pips
2017.03.16,21:00,1.07258,1.07502,1.07220,1.07490,2350,ABOVE,ABOVE,ABOVE,RANGING
2017.03.16,22:00,1.07493,1.07556,1.07419,1.07444,1570,ABOVE,ABOVE,ABOVE,+10pips
2017.03.16,22:00,1.07445,1.07673,1.07412,1.07652,2107,ABOVE,ABOVE,ABOVE,RANGING
2017.03.16,22:00,1.07652,1.07652,1.07583,1.07640,1220,ABOVE,ABOVE,ABOVE,RANGING
2017.03.16,22:00,1.07639,1.07700,1.07634,1.07690,1200,ABOVE,ABOVE,ABOVE,RANGING
2017.03.16,23:00,1.07692,1.07699,1.07660,1.07690,591,ABOVE,ABOVE,ABOVE,RANGING
2017.03.16,23:00,1.07691,1.07691,1.07654,1.07660,356,ABOVE,ABOVE,ABOVE,RANGING
2017.03.16,23:00,1.07659,1.07697,1.07648,1.07692,484,ABOVE,ABOVE,ABOVE,RANGING
2017.03.16,23:00,1.07693,1.07703,1.07634,1.07641,618,ABOVE,ABOVE,ABOVE,RANGING
2017.03.17,00:00,1.07658,1.07703,1.07607,1.07681,371,ABOVE,ABOVE,ABOVE,RANGING
2017.03.17,00:00,1.07681,1.07683,1.07660,1.07674,242,ABOVE,ABOVE,ABOVE,RANGING
2017.03.17,00:00,1.07675,1.07705,1.07675,1.07698,379,ABOVE,ABOVE,ABOVE,RANGING
2017.03.17,00:00,1.07697,1.07742,1.07694,1.07715,539,ABOVE,ABOVE,ABOVE,RANGING
2017.03.17,01:00,1.07717,1.07736,1.07686,1.07696,665,ABOVE,ABOVE,ABOVE,RANGING
2017.03.17,01:00,1.07695,1.07705,1.07663,1.07702,500,ABOVE,ABOVE,ABOVE,RANGING
2017.03.17,01:00,1.07702,1.07727,1.07697,1.07724,440,ABOVE,ABOVE,ABOVE,RANGING
2017.03.17,01:00,1.07725,1.07745,1.07707,1.07714,352,ABOVE,ABOVE,ABOVE,RANGING
2017.03.17,02:00,1.07715,1.07737,1.07709,1.07729,459,ABOVE,ABOVE,ABOVE,RANGING
2017.03.17,02:00,1.07728,1.07737,1.07687,1.07714,461,ABOVE,ABOVE,ABOVE,RANGING
2017.03.17,02:00,1.07717,1.07724,1.07699,1.07712,347,ABOVE,ABOVE,ABOVE,RANGING
2017.03.17,02:00,1.07713,1.07738,1.07713,1.07719,320,ABOVE,ABOVE,ABOVE,RANGING
2017.03.17,03:00,1.07719,1.07737,1.07687,1.07690,730,BELOW,ABOVE,ABOVE,RANGING
2017.03.17,03:00,1.07690,1.07732,1.07685,1.07727,405,ABOVE,ABOVE,ABOVE,RANGING
2017.03.17,03:00,1.07727,1.07727,1.07694,1.07695,383,BELOW,ABOVE,ABOVE,RANGING
2017.03.17,03:00,1.07694,1.07714,1.07654,1.07670,1022,BELOW,ABOVE,ABOVE,RANGING
2017.03.17,04:00,1.07671,1.07685,1.07647,1.07652,814,BELOW,ABOVE,ABOVE,RANGING
2017.03.17,04:00,1.07651,1.07689,1.07651,1.07681,624,BELOW,ABOVE,ABOVE,RANGING
2017.03.17,04:00,1.07682,1.07700,1.07678,1.07693,512,BELOW,ABOVE,ABOVE,RANGING
2017.03.17,04:00,1.07693,1.07705,1.07691,1.07699,373,BELOW,ABOVE,ABOVE,RANGING
2017.03.17,05:00,1.07698,1.07721,1.07696,1.07714,415,ABOVE,ABOVE,ABOVE,RANGING
2017.03.17,05:00,1.07713,1.07731,1.07713,1.07719,415,ABOVE,ABOVE,ABOVE,RANGING
2017.03.17,05:00,1.07718,1.07730,1.07702,1.07720,312,ABOVE,ABOVE,ABOVE,RANGING
2017.03.17,05:00,1.07720,1.07745,1.07717,1.07743,268,ABOVE,ABOVE,ABOVE,RANGING
2017.03.17,06:00,1.07743,1.07746,1.07727,1.07729,282,ABOVE,ABOVE,ABOVE,RANGING
2017.03.17,06:00,1.07730,1.07739,1.07705,1.07713,389,ABOVE,ABOVE,ABOVE,RANGING
2017.03.17,06:00,1.07713,1.07723,1.07702,1.07719,395,ABOVE,ABOVE,ABOVE,RANGING
2017.03.17,06:00,1.07719,1.07733,1.07716,1.07727,325,ABOVE,ABOVE,ABOVE,RANGING
2017.03.17,07:00,1.07726,1.07735,1.07717,1.07727,337,ABOVE,ABOVE,ABOVE,RANGING
2017.03.17,07:00,1.07727,1.07732,1.07717,1.07718,295,ABOVE,ABOVE,ABOVE,RANGING
2017.03.17,07:00,1.07718,1.07724,1.07697,1.07713,319,ABOVE,ABOVE,ABOVE,RANGING
2017.03.17,07:00,1.07713,1.07717,1.07705,1.07713,391,ABOVE,ABOVE,ABOVE,RANGING
2017.03.17,08:00,1.07712,1.07714,1.07692,1.07692,174,BELOW,ABOVE,ABOVE,RANGING
2017.03.17,08:00,1.07692,1.07703,1.07686,1.07688,244,BELOW,ABOVE,ABOVE,RANGING
2017.03.17,08:00,1.07687,1.07693,1.07669,1.07678,350,BELOW,ABOVE,ABOVE,RANGING
2017.03.17,08:00,1.07679,1.07720,1.07677,1.07713,621,ABOVE,ABOVE,ABOVE,RANGING
2017.03.17,09:00,1.07715,1.07739,1.07710,1.07728,598,ABOVE,ABOVE,ABOVE,RANGING
2017.03.17,09:00,1.07728,1.07794,1.07726,1.07779,553,ABOVE,ABOVE,ABOVE,RANGING
2017.03.17,09:00,1.07779,1.07815,1.07761,1.07784,802,ABOVE,ABOVE,ABOVE,RANGING
2017.03.17,09:00,1.07785,1.07814,1.07772,1.07813,830,ABOVE,ABOVE,ABOVE,RANGING
2017.03.17,10:00,1.07812,1.07825,1.07754,1.07782,1191,ABOVE,ABOVE,ABOVE,-10pips
2017.03.17,10:00,1.07781,1.07813,1.07616,1.07622,1836,BELOW,BELOW,ABOVE,RANGING
2017.03.17,10:00,1.07622,1.07625,1.07567,1.07595,1556,BELOW,BELOW,ABOVE,RANGING
2017.03.17,10:00,1.07596,1.07612,1.07536,1.07537,1682,BELOW,BELOW,ABOVE,RANGING
2017.03.17,11:00,1.07536,1.07639,1.07536,1.07633,1473,BELOW,BELOW,ABOVE,RANGING
2017.03.17,11:00,1.07633,1.07694,1.07610,1.07693,1093,BELOW,BELOW,ABOVE,RANGING
2017.03.17,11:00,1.07694,1.07698,1.07646,1.07663,1097,BELOW,BELOW,ABOVE,RANGING
2017.03.17,11:00,1.07666,1.07699,1.07599,1.07698,1513,BELOW,BELOW,ABOVE,RANGING
2017.03.17,12:00,1.07696,1.07764,1.07680,1.07739,1380,ABOVE,ABOVE,ABOVE,RANGING
2017.03.17,12:00,1.07740,1.07798,1.07738,1.07791,1297,ABOVE,ABOVE,ABOVE,RANGING
2017.03.17,12:00,1.07789,1.07791,1.07709,1.07728,1142,ABOVE,ABOVE,ABOVE,RANGING
2017.03.17,12:00,1.07727,1.07767,1.07706,1.07750,1132,ABOVE,ABOVE,ABOVE,RANGING
2017.03.17,13:00,1.07751,1.07752,1.07657,1.07674,1662,BELOW,BELOW,ABOVE,RANGING
2017.03.17,13:00,1.07675,1.07760,1.07661,1.07734,1230,ABOVE,ABOVE,ABOVE,RANGING
2017.03.17,13:00,1.07735,1.07759,1.07683,1.07695,983,BELOW,BELOW,ABOVE,RANGING
2017.03.17,13:00,1.07697,1.07705,1.07653,1.07672,1217,BELOW,BELOW,ABOVE,-10pips
2017.03.17,14:00,1.07672,1.07674,1.07320,1.07355,2683,BELOW,BELOW,BELOW,RANGING
2017.03.17,14:00,1.07356,1.07452,1.07324,1.07403,1808,BELOW,BELOW,BELOW,RANGING
2017.03.17,14:00,1.07402,1.07425,1.07333,1.07400,1759,BELOW,BELOW,BELOW,RANGING
2017.03.17,14:00,1.07402,1.07418,1.07337,1.07351,1622,BELOW,BELOW,BELOW,RANGING
2017.03.17,15:00,1.07352,1.07388,1.07275,1.07382,2396,BELOW,BELOW,BELOW,RANGING
2017.03.17,15:00,1.07382,1.07384,1.07308,1.07347,1734,BELOW,BELOW,BELOW,RANGING
2017.03.17,15:00,1.07348,1.07426,1.07344,1.07417,1252,BELOW,BELOW,BELOW,RANGING
2017.03.17,15:00,1.07418,1.07449,1.07352,1.07357,1440,BELOW,BELOW,BELOW,RANGING
2017.03.17,16:00,1.07359,1.07439,1.07346,1.07373,1677,BELOW,BELOW,BELOW,RANGING
2017.03.17,16:00,1.07380,1.07443,1.07361,1.07376,2104,BELOW,BELOW,BELOW,RANGING
2017.03.17,16:00,1.07376,1.07424,1.07326,1.07420,2206,BELOW,BELOW,BELOW,RANGING
2017.03.17,16:00,1.07419,1.07476,1.07410,1.07424,1656,BELOW,BELOW,BELOW,+10pips
2017.03.17,17:00,1.07426,1.07553,1.07426,1.07530,2355,ABOVE,BELOW,BELOW,RANGING
2017.03.17,17:00,1.07529,1.07558,1.07490,1.07556,1468,ABOVE,BELOW,BELOW,RANGING
2017.03.17,17:00,1.07555,1.07563,1.07470,1.07520,1444,ABOVE,BELOW,BELOW,RANGING
2017.03.17,17:00,1.07519,1.07525,1.07426,1.07443,1742,BELOW,BELOW,BELOW,RANGING
2017.03.17,18:00,1.07447,1.07479,1.07361,1.07371,2095,BELOW,BELOW,BELOW,RANGING
2017.03.17,18:00,1.07371,1.07430,1.07354,1.07395,2099,BELOW,BELOW,BELOW,RANGING
2017.03.17,18:00,1.07394,1.07405,1.07311,1.07351,1940,BELOW,BELOW,BELOW,RANGING
2017.03.17,18:00,1.07352,1.07416,1.07333,1.07415,1833,ABOVE,BELOW,BELOW,RANGING
2017.03.17,19:00,1.07415,1.07490,1.07408,1.07466,1493,ABOVE,BELOW,BELOW,RANGING
2017.03.17,19:00,1.07466,1.07484,1.07449,1.07456,967,ABOVE,BELOW,BELOW,RANGING
2017.03.17,19:00,1.07454,1.07460,1.07416,1.07432,974,ABOVE,BELOW,BELOW,RANGING
2017.03.17,19:00,1.07434,1.07467,1.07397,1.07402,930,BELOW,BELOW,BELOW,RANGING
2017.03.17,20:00,1.07401,1.07494,1.07397,1.07472,1085,ABOVE,BELOW,BELOW,RANGING
2017.03.17,20:00,1.07472,1.07553,1.07450,1.07513,1092,ABOVE,BELOW,BELOW,RANGING
2017.03.17,20:00,1.07513,1.07539,1.07472,1.07512,903,ABOVE,BELOW,BELOW,RANGING
2017.03.17,20:00,1.07512,1.07542,1.07422,1.07453,1067,ABOVE,BELOW,BELOW,RANGING
2017.03.17,21:00,1.07455,1.07499,1.07451,1.07496,585,ABOVE,BELOW,BELOW,RANGING
2017.03.17,21:00,1.07496,1.07514,1.07474,1.07501,488,ABOVE,BELOW,BELOW,RANGING
2017.03.17,21:00,1.07501,1.07523,1.07466,1.07470,433,ABOVE,BELOW,BELOW,RANGING
2017.03.17,21:00,1.07469,1.07493,1.07393,1.07416,828,BELOW,BELOW,BELOW,RANGING
2017.03.17,22:00,1.07418,1.07425,1.07372,1.07409,715,BELOW,BELOW,BELOW,RANGING
2017.03.17,22:00,1.07408,1.07433,1.07392,1.07429,475,BELOW,BELOW,BELOW,RANGING
2017.03.17,22:00,1.07431,1.07474,1.07424,1.07454,520,ABOVE,BELOW,BELOW,RANGING
2017.03.17,22:00,1.07454,1.07456,1.07397,1.07422,666,BELOW,BELOW,BELOW,RANGING
2017.03.17,23:00,1.07420,1.07421,1.07337,1.07343,475,BELOW,BELOW,BELOW,RANGING
2017.03.17,23:00,1.07343,1.07369,1.07333,1.07368,391,BELOW,BELOW,BELOW,RANGING
2017.03.17,23:00,1.07368,1.07374,1.07361,1.07371,262,BELOW,BELOW,BELOW,RANGING
2017.03.17,23:00,1.07372,1.07381,1.07341,1.07379,372,BELOW,BELOW,BELOW,RANGING
2017.03.20,00:00,1.07333,1.07401,1.07333,1.07373,191,BELOW,BELOW,BELOW,RANGING
2017.03.20,00:00,1.07377,1.07400,1.07363,1.07370,168,BELOW,BELOW,BELOW,RANGING
2017.03.20,00:00,1.07370,1.07394,1.07343,1.07371,260,BELOW,BELOW,BELOW,RANGING
2017.03.20,00:00,1.07372,1.07401,1.07372,1.07391,107,BELOW,BELOW,BELOW,RANGING
2017.03.20,01:00,1.07390,1.07413,1.07365,1.07405,481,BELOW,BELOW,BELOW,RANGING
2017.03.20,01:00,1.07405,1.07428,1.07388,1.07417,269,BELOW,BELOW,BELOW,RANGING
2017.03.20,01:00,1.07417,1.07452,1.07407,1.07427,297,ABOVE,BELOW,BELOW,RANGING
2017.03.20,01:00,1.07426,1.07428,1.07410,1.07416,220,ABOVE,BELOW,BELOW,RANGING
2017.03.20,02:00,1.07418,1.07451,1.07410,1.07427,273,ABOVE,ABOVE,BELOW,RANGING
2017.03.20,02:00,1.07426,1.07439,1.07426,1.07430,174,ABOVE,ABOVE,BELOW,RANGING
2017.03.20,02:00,1.07429,1.07437,1.07412,1.07416,185,ABOVE,BELOW,BELOW,RANGING
2017.03.20,02:00,1.07416,1.07424,1.07409,1.07423,167,ABOVE,ABOVE,BELOW,RANGING
2017.03.20,03:00,1.07423,1.07496,1.07421,1.07493,755,ABOVE,ABOVE,BELOW,RANGING
2017.03.20,03:00,1.07494,1.07514,1.07480,1.07503,374,ABOVE,ABOVE,BELOW,RANGING
2017.03.20,03:00,1.07502,1.07513,1.07476,1.07496,425,ABOVE,ABOVE,BELOW,RANGING
2017.03.20,03:00,1.07496,1.07533,1.07496,1.07506,458,ABOVE,ABOVE,BELOW,RANGING
2017.03.20,04:00,1.07506,1.07571,1.07496,1.07568,623,ABOVE,ABOVE,ABOVE,RANGING
2017.03.20,04:00,1.07567,1.07568,1.07504,1.07508,595,ABOVE,ABOVE,BELOW,RANGING
2017.03.20,04:00,1.07510,1.07554,1.07510,1.07554,353,ABOVE,ABOVE,ABOVE,RANGING
2017.03.20,04:00,1.07555,1.07596,1.07542,1.07576,953,ABOVE,ABOVE,ABOVE,RANGING
2017.03.20,05:00,1.07575,1.07600,1.07573,1.07588,734,ABOVE,ABOVE,ABOVE,RANGING
2017.03.20,05:00,1.07589,1.07602,1.07576,1.07598,357,ABOVE,ABOVE,ABOVE,RANGING
2017.03.20,05:00,1.07597,1.07628,1.07588,1.07623,557,ABOVE,ABOVE,ABOVE,RANGING
2017.03.20,05:00,1.07623,1.07624,1.07603,1.07607,447,ABOVE,ABOVE,ABOVE,RANGING
2017.03.20,06:00,1.07608,1.07617,1.07603,1.07608,355,ABOVE,ABOVE,ABOVE,RANGING
2017.03.20,06:00,1.07607,1.07629,1.07604,1.07615,466,ABOVE,ABOVE,ABOVE,RANGING
2017.03.20,06:00,1.07615,1.07619,1.07604,1.07609,356,ABOVE,ABOVE,ABOVE,RANGING
2017.03.20,06:00,1.07608,1.07609,1.07593,1.07599,242,ABOVE,ABOVE,ABOVE,RANGING
2017.03.20,07:00,1.07598,1.07624,1.07592,1.07622,328,ABOVE,ABOVE,ABOVE,RANGING
2017.03.20,07:00,1.07622,1.07638,1.07617,1.07636,344,ABOVE,ABOVE,ABOVE,RANGING
2017.03.20,07:00,1.07635,1.07648,1.07632,1.07634,237,ABOVE,ABOVE,ABOVE,RANGING
2017.03.20,07:00,1.07635,1.07648,1.07626,1.07634,264,ABOVE,ABOVE,ABOVE,RANGING
2017.03.20,08:00,1.07635,1.07649,1.07631,1.07643,298,ABOVE,ABOVE,ABOVE,RANGING
2017.03.20,08:00,1.07644,1.07650,1.07622,1.07623,255,ABOVE,ABOVE,ABOVE,RANGING
2017.03.20,08:00,1.07622,1.07634,1.07611,1.07634,353,ABOVE,ABOVE,ABOVE,RANGING
2017.03.20,08:00,1.07633,1.07645,1.07623,1.07644,535,ABOVE,ABOVE,ABOVE,RANGING
2017.03.20,09:00,1.07645,1.07645,1.07570,1.07613,809,ABOVE,ABOVE,ABOVE,RANGING
2017.03.20,09:00,1.07611,1.07629,1.07597,1.07612,547,BELOW,ABOVE,ABOVE,RANGING
2017.03.20,09:00,1.07611,1.07678,1.07601,1.07674,559,ABOVE,ABOVE,ABOVE,RANGING
2017.03.20,09:00,1.07675,1.07726,1.07668,1.07700,918,ABOVE,ABOVE,ABOVE,RANGING
2017.03.20,10:00,1.07700,1.07715,1.07667,1.07710,1147,ABOVE,ABOVE,ABOVE,RANGING
2017.03.20,10:00,1.07709,1.07772,1.07670,1.07713,1500,ABOVE,ABOVE,ABOVE,RANGING
2017.03.20,10:00,1.07714,1.07755,1.07702,1.07717,1304,ABOVE,ABOVE,ABOVE,RANGING
2017.03.20,10:00,1.07720,1.07766,1.07689,1.07697,1504,ABOVE,ABOVE,ABOVE,RANGING
2017.03.20,11:00,1.07695,1.07712,1.07658,1.07667,1419,ABOVE,ABOVE,ABOVE,RANGING
2017.03.20,11:00,1.07667,1.07713,1.07636,1.07680,1157,ABOVE,ABOVE,ABOVE,RANGING
2017.03.20,11:00,1.07680,1.07696,1.07597,1.07600,1203,BELOW,ABOVE,ABOVE,RANGING
2017.03.20,11:00,1.07601,1.07671,1.07587,1.07640,1020,BELOW,ABOVE,ABOVE,RANGING
2017.03.20,12:00,1.07640,1.07648,1.07570,1.07581,1096,BELOW,ABOVE,ABOVE,RANGING
2017.03.20,12:00,1.07582,1.07665,1.07573,1.07613,1160,BELOW,ABOVE,ABOVE,RANGING
2017.03.20,12:00,1.07614,1.07638,1.07591,1.07622,1128,BELOW,ABOVE,ABOVE,RANGING
2017.03.20,12:00,1.07623,1.07624,1.07520,1.07551,1058,BELOW,BELOW,ABOVE,RANGING
2017.03.20,13:00,1.07550,1.07569,1.07503,1.07542,876,BELOW,BELOW,ABOVE,RANGING
2017.03.20,13:00,1.07542,1.07563,1.07510,1.07546,796,BELOW,BELOW,ABOVE,RANGING
2017.03.20,13:00,1.07547,1.07573,1.07536,1.07547,701,BELOW,BELOW,ABOVE,RANGING
2017.03.20,13:00,1.07548,1.07623,1.07547,1.07599,827,BELOW,ABOVE,ABOVE,RANGING
2017.03.20,14:00,1.07598,1.07617,1.07571,1.07581,870,BELOW,BELOW,ABOVE,RANGING
2017.03.20,14:00,1.07582,1.07585,1.07527,1.07551,1160,BELOW,BELOW,ABOVE,RANGING
