2017.03.13,11:00,1.06956,1.06971,1.06838,1.06852,2225
2017.03.13,11:15,1.06852,1.06860,1.06714,1.06769,2647
2017.03.13,11:30,1.06769,1.06855,1.06763,1.06776,1432
2017.03.13,11:45,1.06777,1.06807,1.06727,1.06743,2353
2017.03.13,12:00,1.06743,1.06788,1.06701,1.06732,2199
2017.03.13,12:15,1.06731,1.06750,1.06667,1.06706,1825
2017.03.13,12:30,1.06705,1.06751,1.06658,1.06742,1638
2017.03.13,12:45,1.06741,1.06742,1.06647,1.06652,1441
2017.03.13,13:00,1.06651,1.06739,1.06643,1.06721,1368
2017.03.13,13:15,1.06720,1.06728,1.06643,1.06667,1484
2017.03.13,13:30,1.06665,1.06689,1.06632,1.06656,1314
2017.03.13,13:45,1.06655,1.06748,1.06655,1.06732,1279
2017.03.13,14:00,1.06731,1.06749,1.06684,1.06722,1205
2017.03.13,14:15,1.06723,1.06772,1.06712,1.06746,1011
2017.03.13,14:30,1.06745,1.06767,1.06699,1.06713,1638
2017.03.13,14:45,1.06712,1.06740,1.06671,1.06675,1395
2017.03.13,15:00,1.06676,1.06758,1.06666,1.06743,1743
2017.03.13,15:15,1.06742,1.06753,1.06712,1.06753,2132
2017.03.13,15:30,1.06754,1.06756,1.06686,1.06698,1648
2017.03.13,15:45,1.06697,1.06705,1.06589,1.06590,1891
2017.03.13,16:00,1.06592,1.06632,1.06558,1.06632,1879
2017.03.13,16:15,1.06630,1.06651,1.06594,1.06639,1344
2017.03.13,16:30,1.06638,1.06675,1.06608,1.06661,1914
2017.03.13,16:45,1.06662,1.06706,1.06636,1.06704,1658
2017.03.13,17:00,1.06705,1.06718,1.06653,1.06654,1206
2017.03.13,17:15,1.06655,1.06655,1.06605,1.06615,1287
2017.03.13,17:30,1.06614,1.06705,1.06557,1.06671,1666
2017.03.13,17:45,1.06671,1.06690,1.06649,1.06658,1139
2017.03.13,18:00,1.06659,1.06685,1.06642,1.06652,1072
2017.03.13,18:15,1.06654,1.06733,1.06652,1.06693,1453
2017.03.13,18:30,1.06694,1.06792,1.06693,1.06775,1350
2017.03.13,18:45,1.06773,1.06787,1.06673,1.06692,1377
2017.03.13,19:00,1.06691,1.06733,1.06680,1.06727,1124
2017.03.13,19:15,1.06727,1.06730,1.06642,1.06656,1323
2017.03.13,19:30,1.06657,1.06663,1.06620,1.06634,928
2017.03.13,19:45,1.06635,1.06668,1.06616,1.06625,811
2017.03.13,20:00,1.06624,1.06638,1.06565,1.06599,1036
2017.03.13,20:15,1.06598,1.06634,1.06594,1.06631,844
2017.03.13,20:30,1.06632,1.06659,1.06624,1.06635,843
2017.03.13,20:45,1.06634,1.06640,1.06557,1.06589,1264
2017.03.13,21:00,1.06591,1.06611,1.06532,1.06544,898
2017.03.13,21:15,1.06544,1.06587,1.06542,1.06586,699
2017.03.13,21:30,1.06585,1.06587,1.06559,1.06585,494
2017.03.13,21:45,1.06584,1.06613,1.06574,1.06597,721
2017.03.13,22:00,1.06603,1.06603,1.06564,1.06566,559
2017.03.13,22:15,1.06566,1.06587,1.06537,1.06541,624
2017.03.13,22:30,1.06541,1.06565,1.06540,1.06555,713
2017.03.13,22:45,1.06556,1.06580,1.06534,1.06541,1143
2017.03.13,23:00,1.06538,1.06547,1.06532,1.06543,330
2017.03.13,23:15,1.06543,1.06550,1.06534,1.06542,218
2017.03.13,23:30,1.06543,1.06543,1.06521,1.06532,234
2017.03.13,23:45,1.06532,1.06545,1.06523,1.06526,337
2017.03.14,00:00,1.06533,1.06552,1.06518,1.06534,238
2017.03.14,00:15,1.06535,1.06549,1.06529,1.06547,157
2017.03.14,00:30,1.06547,1.06549,1.06529,1.06534,156
2017.03.14,00:45,1.06537,1.06544,1.06525,1.06537,118
2017.03.14,01:00,1.06535,1.06566,1.06532,1.06547,552
2017.03.14,01:15,1.06547,1.06562,1.06533,1.06534,184
2017.03.14,01:30,1.06536,1.06547,1.06520,1.06527,148
2017.03.14,01:45,1.06526,1.06530,1.06517,1.06523,205
2017.03.14,02:00,1.06523,1.06531,1.06448,1.06513,1521
2017.03.14,02:15,1.06513,1.06518,1.06467,1.06467,566
2017.03.14,02:30,1.06468,1.06507,1.06459,1.06506,815
2017.03.14,02:45,1.06505,1.06511,1.06485,1.06509,226
2017.03.14,03:00,1.06510,1.06552,1.06501,1.06540,710
2017.03.14,03:15,1.06541,1.06581,1.06540,1.06553,845
2017.03.14,03:30,1.06551,1.06565,1.06535,1.06541,770
2017.03.14,03:45,1.06541,1.06565,1.06521,1.06561,668
2017.03.14,04:00,1.06560,1.06582,1.06539,1.06562,1060
2017.03.14,04:15,1.06561,1.06571,1.06521,1.06550,756
2017.03.14,04:30,1.06552,1.06569,1.06545,1.06561,718
